drug_id,drug_name,gene_symbol,target_chembl,action_type
CHEMBL19,METHAZOLAMIDE,CA7,CHEMBL2326,INHIBITOR
CHEMBL1201117,METHOCARBAMOL,CA1,CHEMBL261,INHIBITOR
CHEMBL1200814,ACETAZOLAMIDE SODIUM,CA1,CHEMBL261,INHIBITOR
CHEMBL17,DICHLORPHENAMIDE,CA1,CHEMBL261,INHIBITOR
CHEMBL20,ACETAZOLAMIDE,CA1,CHEMBL261,INHIBITOR
CHEMBL19,METHAZOLAMIDE,CA1,CHEMBL261,INHIBITOR
CHEMBL1450,ATOVAQUONE,MT-CYB,CHEMBL1777,INHIBITOR
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1722209,TOLTERODINE TARTRATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1240,PROPANTHELINE BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200906,OXYPHENONIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1724,MEPENZOLATE BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1626570,HEXOCYCLIUM METHYLSULFATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200880,DIPHEMANIL METHYLSULFATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1768,BETHANECHOL CHLORIDE,CHRM3,CHEMBL245,AGONIST
CHEMBL1578,ANISOTROPINE METHYLBROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL2146146,ATROPINE SULFATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL517712,ATROPINE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200604,TROPICAMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200803,SOLIFENACIN SUCCINATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200935,DARIFENACIN HYDROBROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL551466,ACLIDINIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200764,METHACHOLINE CHLORIDE,CHRM3,CHEMBL245,AGONIST
CHEMBL3545181,TIOTROPIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1201765,FESOTERODINE FUMARATE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1184,ACETYLCHOLINE CHLORIDE,CHRM3,CHEMBL245,AGONIST
CHEMBL14,CARBACHOL,CHRM3,CHEMBL245,AGONIST
CHEMBL550,PILOCARPINE,CHRM3,CHEMBL245,AGONIST
CHEMBL1200330,PILOCARPINE HYDROCHLORIDE,CHRM3,CHEMBL245,AGONIST
CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,CHRM3,CHEMBL245,AGONIST
CHEMBL1200950,CLIDINIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL2134724,IPRATROPIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1354199,METHSCOPOLAMINE BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1231,OXYBUTYNIN,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1133,OXYBUTYNIN CHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL1200347,ISOPROPAMIDE IODIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL3084748,TROSPIUM CHLORIDE,CHRM3,CHEMBL245,ANTAGONIST
CHEMBL3989514,IRINOTECAN HYDROCHLORIDE,TOP1,CHEMBL1781,INHIBITOR
CHEMBL1201421,PEGAPTANIB SODIUM,VEGFA,CHEMBL1783,ANTAGONIST
CHEMBL1201825,RANIBIZUMAB,VEGFA,CHEMBL1783,INHIBITOR
CHEMBL1742982,AFLIBERCEPT,VEGFA,CHEMBL1783,INHIBITOR
CHEMBL1201583,BEVACIZUMAB,VEGFA,CHEMBL1783,INHIBITOR
CHEMBL4084119,LIRAGLUTIDE,GLP1R,CHEMBL1784,AGONIST
CHEMBL414357,EXENATIDE,GLP1R,CHEMBL1784,AGONIST
CHEMBL1200826,LITHIUM CARBONATE,IMPA1,CHEMBL1786,INHIBITOR
CHEMBL2103738,LITHIUM CITRATE,IMPA1,CHEMBL1786,INHIBITOR
CHEMBL1201528,VASOPRESSIN TANNATE,AVPR2,CHEMBL1790,AGONIST
CHEMBL344159,TOLVAPTAN,AVPR2,CHEMBL1790,ANTAGONIST
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,AVPR2,CHEMBL1790,ANTAGONIST
CHEMBL5314380,PASIREOTIDE DIASPARTATE,SSTR5,CHEMBL1792,AGONIST
CHEMBL1201184,LANREOTIDE ACETATE,SSTR5,CHEMBL1792,AGONIST
CHEMBL525610,TERIPARATIDE,PTH1R,CHEMBL1793,AGONIST
CHEMBL1201549,TERIPARATIDE ACETATE,PTH1R,CHEMBL1793,AGONIST
CHEMBL175247,ORLISTAT,LIPF,CHEMBL1796,INHIBITOR
CHEMBL603,ZAFIRLUKAST,CYSLTR1,CHEMBL1798,ANTAGONIST
CHEMBL1200681,MONTELUKAST SODIUM,CYSLTR1,CHEMBL1798,ANTAGONIST
CHEMBL1201662,DESIRUDIN,F2,CHEMBL204,INHIBITOR
CHEMBL5314348,BIVALIRUDIN,F2,CHEMBL204,INHIBITOR
CHEMBL1201666,LEPIRUDIN,F2,CHEMBL204,INHIBITOR
CHEMBL1615369,DABIGATRAN ETEXILATE MESYLATE,F2,CHEMBL204,INHIBITOR
CHEMBL1166,ARGATROBAN,F2,CHEMBL204,INHIBITOR
CHEMBL2108791,TENECTEPLASE,PLAT,CHEMBL1873,EXOGENOUS PROTEIN
CHEMBL2108147,STREPTOKINASE,PLG,CHEMBL1801,ACTIVATOR
CHEMBL2107885,RETEPLASE,PLAT,CHEMBL1873,EXOGENOUS PROTEIN
CHEMBL1201420,UROKINASE,PLAU,CHEMBL3286,EXOGENOUS PROTEIN
CHEMBL1201619,APROTININ,PLG,CHEMBL1801,INHIBITOR
CHEMBL1201593,ALTEPLASE,PLAT,CHEMBL1873,EXOGENOUS PROTEIN
CHEMBL877,TRANEXAMIC ACID,PLG,CHEMBL1801,INHIBITOR
CHEMBL1046,AMINOCAPROIC ACID,PLG,CHEMBL1801,INHIBITOR
CHEMBL220491,BRINZOLAMIDE,CA2,CHEMBL205,INHIBITOR
CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,CA2,CHEMBL205,INHIBITOR
CHEMBL17,DICHLORPHENAMIDE,CA2,CHEMBL205,INHIBITOR
CHEMBL19,METHAZOLAMIDE,CA2,CHEMBL205,INHIBITOR
CHEMBL220492,TOPIRAMATE,CA2,CHEMBL205,INHIBITOR
CHEMBL20,ACETAZOLAMIDE,CA2,CHEMBL205,INHIBITOR
CHEMBL1200814,ACETAZOLAMIDE SODIUM,CA2,CHEMBL205,INHIBITOR
CHEMBL5314380,PASIREOTIDE DIASPARTATE,SSTR2,CHEMBL1804,AGONIST
CHEMBL1201184,LANREOTIDE ACETATE,SSTR2,CHEMBL1804,AGONIST
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,HTR1F,CHEMBL1805,AGONIST
CHEMBL1200521,ALMOTRIPTAN MALATE,HTR1F,CHEMBL1805,AGONIST
CHEMBL1200645,ETOPOSIDE PHOSPHATE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1200475,DAUNORUBICIN CITRATE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1096885,VALRUBICIN,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,TOP2A,CHEMBL1806,INHIBITOR
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,ACE,CHEMBL1808,INHIBITOR
CHEMBL1519,TRANDOLAPRIL,ACE,CHEMBL1808,INHIBITOR
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,ACE,CHEMBL1808,INHIBITOR
CHEMBL3989406,ENALAPRILAT,ACE,CHEMBL1808,INHIBITOR
CHEMBL1168,RAMIPRIL,ACE,CHEMBL1808,INHIBITOR
CHEMBL3039596,FOSINOPRIL SODIUM,ACE,CHEMBL1808,INHIBITOR
CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,ACE,CHEMBL1808,INHIBITOR
CHEMBL1560,CAPTOPRIL,ACE,CHEMBL1808,INHIBITOR
CHEMBL1200343,PERINDOPRIL ERBUMINE,ACE,CHEMBL1808,INHIBITOR
CHEMBL419213,LISINOPRIL,ACE,CHEMBL1808,INHIBITOR
CHEMBL1200659,ENALAPRIL MALEATE,ACE,CHEMBL1808,INHIBITOR
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,ACE,CHEMBL1808,INHIBITOR
CHEMBL1472,PROTIRELIN,TRHR,CHEMBL1810,AGONIST
CHEMBL495,ALPROSTADIL,PTGER1,CHEMBL1811,AGONIST
CHEMBL98,VORINOSTAT,HDAC1,CHEMBL325,INHIBITOR
CHEMBL175247,ORLISTAT,PNLIP,CHEMBL1812,INHIBITOR
CHEMBL1963684,PEGINESATIDE ACETATE,EPOR,CHEMBL1817,AGONIST
CHEMBL1201565,EPOETIN ALFA,EPOR,CHEMBL1817,AGONIST
CHEMBL1201566,DARBEPOETIN ALFA,EPOR,CHEMBL1817,AGONIST
CHEMBL1643,RIBAVIRIN,IMPDH1,CHEMBL1822,INHIBITOR
CHEMBL1201585,TRASTUZUMAB,ERBB2,CHEMBL1824,INHIBITOR
CHEMBL2007641,PERTUZUMAB,ERBB2,CHEMBL1824,INHIBITOR
CHEMBL1743082,TRASTUZUMAB EMTANSINE,ERBB2,CHEMBL1824,BINDING AGENT
CHEMBL1201179,LAPATINIB DITOSYLATE,ERBB2,CHEMBL1824,INHIBITOR
CHEMBL1201659,CHLORPHENIRAMINE POLISTIREX,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3989885,TRIMEPRAZINE TARTRATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200497,CYCLIZINE LACTATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1716,CYPROHEPTADINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3544908,AZATADINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200961,BROMPHENIRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201006,PYRILAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1607273,CETIRIZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1719,OLOPATADINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200532,METHDILAZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL998,LORATADINE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1659,CHLORPHENIRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200795,CLEMASTINE FUMARATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1237102,LEVOCABASTINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200967,BROMODIPHENHYDRAMINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201068,PROPIOMAZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3989555,MECLIZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3989520,HISTAMINE PHOSPHATE,HRH1,CHEMBL231,AGONIST
CHEMBL1200974,CARBINOXAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201747,ALCAFTADINE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1224,ACRIVASTINE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3188034,TRIPROLIDINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200769,TRIPELENNAMINE CITRATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL3186993,HYDROXYZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1172,DESLORATADINE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1620,DIPHENHYDRAMINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1653,PHENIRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200392,DOXYLAMINE SUCCINATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200550,ANTAZOLINE PHOSPHATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201759,BEPOTASTINE BESYLATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1564,DIPHENYLPYRALINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1633,KETOTIFEN FUMARATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL2360580,BUCLIZINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200406,DIMENHYDRINATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL2103739,EMEDASTINE DIFUMARATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200959,METHDILAZINE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201089,DIPHENHYDRAMINE CITRATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1200395,ORPHENADRINE CITRATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,HRH1,CHEMBL231,AGONIST
CHEMBL1200948,TRIMIPRAMINE MALEATE,HRH1,CHEMBL231,ANTAGONIST
CHEMBL1201581,INFLIXIMAB,TNF,CHEMBL1825,INHIBITOR
CHEMBL1201831,CERTOLIZUMAB PEGOL,TNF,CHEMBL1825,INHIBITOR
CHEMBL1201580,ADALIMUMAB,TNF,CHEMBL1825,INHIBITOR
CHEMBL1201572,ETANERCEPT,TNF,CHEMBL1825,INHIBITOR
CHEMBL1201833,GOLIMUMAB,TNF,CHEMBL1825,INHIBITOR
CHEMBL779,TADALAFIL,PDE5A,CHEMBL1827,INHIBITOR
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,PDE5A,CHEMBL1827,INHIBITOR
CHEMBL1737,SILDENAFIL CITRATE,PDE5A,CHEMBL1827,INHIBITOR
CHEMBL1963681,AVANAFIL,PDE5A,CHEMBL1827,INHIBITOR
CHEMBL98,VORINOSTAT,HDAC3,CHEMBL1829,INHIBITOR
CHEMBL2359670,THIETHYLPERAZINE MALATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL3989478,THIETHYLPERAZINE MALEATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200951,FLUPHENAZINE ENANTHATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL567,PERPHENAZINE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,DRD2,CHEMBL217,MODULATOR
CHEMBL728,PROCHLORPERAZINE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1448187,FLUPHENAZINE HYDROCHLORIDE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1201087,CABERGOLINE,DRD2,CHEMBL217,AGONIST
CHEMBL1314751,PROCHLORPERAZINE MALEATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200854,FLUPHENAZINE DECANOATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL2360079,ACETOPHENAZINE MALEATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL908,CHLORPROTHIXENE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL3544974,ASENAPINE MALEATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1112,ARIPIPRAZOLE,DRD2,CHEMBL217,PARTIAL AGONIST
CHEMBL2107360,PALIPERIDONE PALMITATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL14376,ILOPERIDONE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1201052,MESORIDAZINE BESYLATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200419,MOLINDONE HYDROCHLORIDE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1621,PALIPERIDONE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1201,THIOTHIXENE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL3989824,THIOTHIXENE HYDROCHLORIDE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL570,TRIFLUPROMAZINE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL1200948,TRIMIPRAMINE MALEATE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL4594248,CALCITONIN HUMAN,CALCR,CHEMBL1832,AGONIST
CHEMBL3989767,CALCITONIN SALMON,CALCR,CHEMBL1832,AGONIST
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL995,LOSARTAN POTASSIUM,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1513,IRBESARTAN,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1069,VALSARTAN,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1200670,SARALASIN ACETATE,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1200692,OLMESARTAN MEDOXOMIL,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1014,CANDESARTAN CILEXETIL,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1200987,EPROSARTAN MESYLATE,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1017,TELMISARTAN,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL1200843,METHYLERGONOVINE MALEATE,HTR2B,CHEMBL1833,PARTIAL AGONIST
CHEMBL1200938,METHYSERGIDE MALEATE,HTR2B,CHEMBL1833,ANTAGONIST
CHEMBL1201589,OMALIZUMAB,IGHE,CHEMBL1834,INHIBITOR
CHEMBL1515,METHIMAZOLE,TPO,CHEMBL1839,INHIBITOR
CHEMBL1518,PROPYLTHIOURACIL,TPO,CHEMBL1839,INHIBITOR
CHEMBL1201506,GEMTUZUMAB OZOGAMICIN,CD33,CHEMBL1842,BINDING AGENT
CHEMBL1200748,CARBIDOPA,DDC,CHEMBL1843,INHIBITOR
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,CSF1R,CHEMBL1844,INHIBITOR
CHEMBL1567,SUNITINIB MALATE,CSF1R,CHEMBL1844,INHIBITOR
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,ADRA1A,CHEMBL229,AGONIST
CHEMBL24778,SILODOSIN,ADRA1A,CHEMBL229,ANTAGONIST
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,ADRA1A,CHEMBL229,ANTAGONIST
CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE,ADRA1A,CHEMBL229,AGONIST
CHEMBL1201827,PANITUMUMAB,EGFR,CHEMBL203,INHIBITOR
CHEMBL1201577,CETUXIMAB,EGFR,CHEMBL203,INHIBITOR
CHEMBL1079742,ERLOTINIB HYDROCHLORIDE,EGFR,CHEMBL203,INHIBITOR
CHEMBL939,GEFITINIB,EGFR,CHEMBL203,INHIBITOR
CHEMBL1201179,LAPATINIB DITOSYLATE,EGFR,CHEMBL203,INHIBITOR
CHEMBL1009,LEVODOPA,DRD3,CHEMBL234,AGONIST
CHEMBL908,CHLORPROTHIXENE,DRD3,CHEMBL234,ANTAGONIST
CHEMBL928,DANTROLENE SODIUM,RYR1,CHEMBL1846,ANTAGONIST
CHEMBL64,ISONIAZID,inhA,CHEMBL1849,INHIBITOR
CHEMBL1441,ETHIONAMIDE,inhA,CHEMBL1849,INHIBITOR
CHEMBL1201419,LUTROPIN ALFA,LHCGR,CHEMBL1854,AGONIST
CHEMBL1201464,CHORIOGONADOTROPIN ALFA,LHCGR,CHEMBL1854,AGONIST
CHEMBL1201509,"GONADOTROPIN, CHORIONIC",LHCGR,CHEMBL1854,AGONIST
CHEMBL1201697,LH (MENOTROPINS),LHCGR,CHEMBL1854,AGONIST
CHEMBL2103735,CETRORELIX ACETATE,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL1200671,NAFARELIN ACETATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL1200511,GONADORELIN ACETATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL1252,ABARELIX,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL2028987,DEGARELIX ACETATE,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL1200501,GOSERELIN ACETATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL1200509,HISTRELIN ACETATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL1200516,GONADORELIN HYDROCHLORIDE,GNRHR,CHEMBL1855,AGONIST
CHEMBL1200554,TRIPTORELIN PAMOATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL5314377,GANIRELIX ACETATE,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL1200775,LEUPROLIDE ACETATE,GNRHR,CHEMBL1855,AGONIST
CHEMBL710,FINASTERIDE,SRD5A2,CHEMBL1856,INHIBITOR
CHEMBL93,ZILEUTON,ALOX5,CHEMBL215,INHIBITOR
CHEMBL1200760,BALSALAZIDE DISODIUM,ALOX5,CHEMBL215,INHIBITOR
CHEMBL1562610,MECLOFENAMATE SODIUM,ALOX5,CHEMBL215,INHIBITOR
CHEMBL704,MESALAMINE,ALOX5,CHEMBL215,INHIBITOR
CHEMBL1201013,OLSALAZINE SODIUM,ALOX5,CHEMBL215,INHIBITOR
CHEMBL421,SULFASALAZINE,ALOX5,CHEMBL215,INHIBITOR
CHEMBL1200906,OXYPHENONIUM BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200347,ISOPROPAMIDE IODIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,CHRM1,CHEMBL216,AGONIST
CHEMBL1200880,DIPHEMANIL METHYLSULFATE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1240,PROPANTHELINE BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1724,MEPENZOLATE BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1578,ANISOTROPINE METHYLBROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1201035,BIPERIDEN HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1626570,HEXOCYCLIUM METHYLSULFATE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1201067,BIPERIDEN LACTATE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL2146146,ATROPINE SULFATE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1761,PROCYCLIDINE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL517712,ATROPINE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1529,DIPHENIDOL HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL569713,SCOPOLAMINE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200426,METHIXENE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200950,CLIDINIUM BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1354199,METHSCOPOLAMINE BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200383,BENZTROPINE MESYLATE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,CHRM1,CHEMBL216,ANTAGONIST
CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,ABL1,CHEMBL1862,INHIBITOR
CHEMBL1421,DASATINIB ANHYDROUS,ABL1,CHEMBL1862,INHIBITOR
CHEMBL288441,BOSUTINIB,ABL1,CHEMBL1862,INHIBITOR
CHEMBL1946170,REGORAFENIB,ABL1,CHEMBL1862,INHIBITOR
CHEMBL1642,IMATINIB MESYLATE,ABL1,CHEMBL1862,INHIBITOR
CHEMBL1201832,ROMIPLOSTIM,MPL,CHEMBL1864,AGONIST
CHEMBL3989691,ELTROMBOPAG OLAMINE,MPL,CHEMBL1864,AGONIST
CHEMBL98,VORINOSTAT,HDAC6,CHEMBL1865,INHIBITOR
CHEMBL24,ATENOLOL,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1472989,BISOPROLOL FUMARATE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL500,PINDOLOL,ADRB1,CHEMBL213,PARTIAL AGONIST
