drug_id,disease_id,disease_name,max_phase,drug_name
CHEMBL4297606,EFO_0000217,gastritis,3.0,
CHEMBL4297611,MONDO_0010006,Sandhoff disease,3.0,
CHEMBL4297611,MONDO_0010100,Tay-Sachs disease,3.0,
CHEMBL4297620,EFO_0005203,eating disorder,3.0,
CHEMBL4297621,EFO_0005754,parathyroid disease,3.0,
CHEMBL4297634,EFO_0003833,brain neoplasm,3.0,
CHEMBL4297634,EFO_0005207,congenital heart disease,3.0,
CHEMBL3785197,EFO_0003914,atherosclerosis,3.0,
CHEMBL4297571,MONDO_0009348,classic Hodgkin lymphoma,3.0,
CHEMBL4297571,MONDO_0015459,nasopharyngeal carcinoma,3.0,
CHEMBL4297711,EFO_0004220,chronic hepatitis C virus infection,3.0,
CHEMBL4297715,EFO_0003869,breast neoplasm,3.0,
CHEMBL4297715,MONDO_0015459,nasopharyngeal carcinoma,3.0,
CHEMBL4297723,MONDO_0005233,non-small cell lung carcinoma,3.0,CEMIPLIMAB
CHEMBL4297729,EFO_0000181,head and neck squamous cell carcinoma,4.0,COSIBELIMAB
CHEMBL4297730,MP_0001914,hemorrhage,4.0,CONCIZUMAB
CHEMBL4297741,MONDO_0019010,congenital isolated hyperinsulinism,3.0,
CHEMBL4297751,MONDO_0024327,chronic renal failure syndrome,3.0,
CHEMBL4297752,EFO_0004272,anemia (phenotype),3.0,
CHEMBL4650215,MONDO_0021100,breast neoplasm,4.0,INAVOLISIB
CHEMBL4297778,MONDO_0004095,B-cell neoplasm,4.0,LONCASTUXIMAB TESIRINE
CHEMBL4297557,MONDO_0100233,long COVID-19,3.0,
CHEMBL4297784,MONDO_0005575,colorectal cancer,3.0,
CHEMBL4297785,MONDO_0021117,lung neoplasm,3.0,
CHEMBL4297788,EFO_0000616,neoplasm,4.0,MOSUNETUZUMAB
CHEMBL4297794,HP_0000964,Eczematoid dermatitis,4.0,NEMOLIZUMAB
CHEMBL4297829,MONDO_0005575,colorectal cancer,3.0,
CHEMBL4297829,MONDO_0007576,esophageal cancer,3.0,
CHEMBL4297831,EFO_0002618,pancreatic carcinoma,3.0,
CHEMBL4297839,EFO_0005935,overweight body mass index status,4.0,TIRZEPATIDE
CHEMBL4297840,EFO_0000228,adenocarcinoma,4.0,TISLELIZUMAB
CHEMBL4297840,EFO_0003897,stomach neoplasm,4.0,TISLELIZUMAB
CHEMBL4297840,MONDO_0003219,gastroesophageal junction adenocarcinoma,4.0,TISLELIZUMAB
CHEMBL4297840,MONDO_0015459,nasopharyngeal carcinoma,3.0,TISLELIZUMAB
CHEMBL4297840,MONDO_0044937,rectal carcinoma,3.0,TISLELIZUMAB
CHEMBL4297843,EFO_0000183,Hodgkins lymphoma,3.0,TORIPALIMAB
CHEMBL4297843,MONDO_0003219,gastroesophageal junction adenocarcinoma,3.0,TORIPALIMAB
CHEMBL4297843,MONDO_0015459,nasopharyngeal carcinoma,4.0,TORIPALIMAB
CHEMBL4297844,EFO_1000294,HER2 Positive Breast Carcinoma,4.0,TRASTUZUMAB DERUXTECAN
CHEMBL4297844,MONDO_0003060,biliary tract cancer,3.0,TRASTUZUMAB DERUXTECAN
CHEMBL4297579,MP_0001914,hemorrhage,4.0,VALOCTOCOGENE ROXAPARVOVEC
CHEMBL4297856,MONDO_0005233,non-small cell lung carcinoma,3.0,
CHEMBL4297551,EFO_1001466,Graves ophthalmopathy,3.0,EFGARTIGIMOD ALFA
CHEMBL4297551,HP_0001873,Thrombocytopenia,3.0,EFGARTIGIMOD ALFA
CHEMBL4297914,MONDO_0019079,proximal spinal muscular atrophy,3.0,
CHEMBL4297939,MONDO_0004992,cancer,3.0,
CHEMBL4297946,MONDO_0015459,nasopharyngeal carcinoma,3.0,
CHEMBL4297957,EFO_0009688,stomatitis,3.0,
CHEMBL4297963,EFO_1000403,Ocular Melanoma,3.0,
CHEMBL4297963,MONDO_0004064,iris melanoma,3.0,
CHEMBL4297973,EFO_0000650,whooping cough,4.0,
CHEMBL4297973,EFO_0004292,vaccination,4.0,
CHEMBL4297973,EFO_0005549,diphtheria,4.0,
CHEMBL4297973,EFO_0005593,tetanus,4.0,
CHEMBL4297973,EFO_0007305,hepatitis A virus infection,4.0,
CHEMBL4297973,EFO_0007450,poliomyelitis,4.0,
CHEMBL4297973,EFO_1000955,Haemophilus influenzae meningitis,4.0,
CHEMBL4297975,EFO_0004292,vaccination,4.0,VARICELLA ZOSTER VIRUS ENVELOPE GLYCOPROTEIN E
CHEMBL4297990,EFO_1000616,Uveal Melanoma,3.0,TEBENTAFUSP
CHEMBL4298025,MONDO_0005233,non-small cell lung carcinoma,4.0,
CHEMBL4298025,MONDO_0021040,pancreatic neoplasm,4.0,
CHEMBL4298047,MONDO_0004992,cancer,4.0,TAFASITAMAB
CHEMBL4298064,MONDO_0005855,molluscum contagiosum,4.0,
CHEMBL4298065,MONDO_0002050,depressive disorder,3.0,
CHEMBL4298084,EFO_0000403,diffuse large B-cell lymphoma,3.0,
CHEMBL4298084,MONDO_0018906,follicular lymphoma,3.0,
CHEMBL3188091,EFO_0000712,stroke,3.0,
CHEMBL4298124,EFO_0005950,head and neck neoplasia,3.0,DOSTARLIMAB
CHEMBL4298126,MONDO_0010602,hemophilia A,4.0,VON WILLEBRAND FACTOR HUMAN
CHEMBL4297213,MONDO_0001676,erythropoietic protoporphyria,4.0,AFAMELANOTIDE ACETATE
CHEMBL4297240,MONDO_0019079,proximal spinal muscular atrophy,4.0,ONASEMNOGENE ABEPARVOVEC
CHEMBL4297245,HP_0000726,Dementia,4.0,DONANEMAB
CHEMBL4164059,EFO_0003918,obstructive sleep apnea,4.0,PITOLISANT HYDROCHLORIDE
CHEMBL4298153,HP_0100245,Gastrointestinal desmoid tumor,4.0,
CHEMBL4298178,EFO_0003869,breast neoplasm,3.0,
CHEMBL4298196,MONDO_0000440,metabolic acidosis,3.0,
CHEMBL4298211,EFO_0003966,eye disease,4.0,PEGCETACOPLAN
CHEMBL4298211,MONDO_0100245,acquired paroxysmal nocturnal hemoglobinuria,4.0,PEGCETACOPLAN
CHEMBL4297533,MONDO_0002134,physiological sexual disorder,4.0,BREMELANOTIDE ACETATE
CHEMBL4250860,EFO_0009473,hemolysis,4.0,DANICOPAN
CHEMBL4250860,MONDO_0100245,acquired paroxysmal nocturnal hemoglobinuria,4.0,DANICOPAN
CHEMBL4594278,HP_0012735,Cough,4.0,GEFAPIXANT CITRATE
CHEMBL4594287,MONDO_0005002,chronic obstructive pulmonary disease,4.0,
CHEMBL4594290,EFO_1001865,ventilator-associated pneumonia,3.0,
CHEMBL4435170,EFO_0000699,Sjogren syndrome,3.0,DEUCRAVACITINIB
CHEMBL4435170,EFO_0004208,Vitiligo,3.0,DEUCRAVACITINIB
CHEMBL4435170,EFO_1001494,psoriasis vulgaris,4.0,DEUCRAVACITINIB
CHEMBL4594310,HP_0001873,Thrombocytopenia,3.0,
CHEMBL4594312,EFO_1000692,epidermolysis bullosa dystrophica,3.0,
CHEMBL4594316,MONDO_0100245,acquired paroxysmal nocturnal hemoglobinuria,4.0,CROVALIMAB
CHEMBL4594326,MONDO_0019079,proximal spinal muscular atrophy,3.0,
CHEMBL4594328,EFO_0000546,injury,4.0,BEREMAGENE GEPERPAVEC
CHEMBL4594328,HP_0200042,Skin ulcer,4.0,BEREMAGENE GEPERPAVEC
CHEMBL4594332,HP_0001943,Hypoglycemia,4.0,
CHEMBL4594335,EFO_0004129,familial amyloid neuropathy,4.0,
CHEMBL4594335,EFO_0009562,polyneuropathy,4.0,
CHEMBL4594340,MONDO_0043479,adenoviridae infectious disease,3.0,
CHEMBL4594345,EFO_0004346,neuroimaging measurement,4.0,
CHEMBL4594421,EFO_0000196,metastatic prostate cancer,3.0,
CHEMBL4594437,EFO_0000319,cardiovascular disease,3.0,
CHEMBL4585668,EFO_0005708,renal cell adenocarcinoma,4.0,BELZUTIFAN
CHEMBL4594456,MONDO_0003219,gastroesophageal junction adenocarcinoma,3.0,
CHEMBL4594456,MONDO_0015459,nasopharyngeal carcinoma,3.0,
CHEMBL4594464,MONDO_0004992,cancer,3.0,
CHEMBL4303404,EFO_0000616,neoplasm,3.0,
CHEMBL4594471,EFO_0004272,anemia (phenotype),3.0,
CHEMBL4594471,MONDO_0002280,anemia,3.0,
CHEMBL4594503,EFO_0000616,neoplasm,4.0,TALQUETAMAB
CHEMBL4594505,EFO_0000616,neoplasm,4.0,TECLISTAMAB
CHEMBL4594535,EFO_0005922,esophageal squamous cell carcinoma,3.0,SUGEMALIMAB
CHEMBL4594535,MONDO_0003219,gastroesophageal junction adenocarcinoma,3.0,SUGEMALIMAB
CHEMBL4594550,EFO_0002916,esophageal carcinoma,3.0,
CHEMBL4594550,MONDO_0004992,cancer,3.0,
CHEMBL4594581,MONDO_0005147,type 1 diabetes mellitus,4.0,INSULIN ICODEC
CHEMBL4594585,EFO_0004616,"osteoarthritis, knee",3.0,
CHEMBL3426621,MONDO_0005321,Fuchs' endothelial dystrophy,3.0,
CHEMBL4594357,HP_0001873,Thrombocytopenia,3.0,
CHEMBL4594371,EFO_0000771,bacterial disease,3.0,
CHEMBL4594371,EFO_0003106,pneumonia,3.0,
CHEMBL4594371,EFO_0007328,influenza,3.0,
CHEMBL4594371,EFO_1001272,bacterial pneumonia,3.0,
CHEMBL4594371,MONDO_0100096,COVID-19,3.0,
CHEMBL4279047,EFO_1000453,Paraganglioma,3.0,
CHEMBL4279047,MONDO_0016695,oligodendroglioma,4.0,
CHEMBL4535757,MONDO_0005575,colorectal cancer,3.0,SOTORASIB
CHEMBL1568,EFO_0000095,chronic lymphocytic leukemia,3.0,
CHEMBL1568,EFO_0000096,neoplasm of mature B-cells,3.0,
CHEMBL1568,EFO_0000198,myelodysplastic syndrome,3.0,
CHEMBL1568,EFO_0000220,acute lymphoblastic leukemia,3.0,
CHEMBL1568,EFO_0000222,acute myeloid leukemia,3.0,
CHEMBL1568,EFO_0000339,chronic myelogenous leukemia,3.0,
CHEMBL1568,EFO_0000389,cutaneous melanoma,3.0,
CHEMBL1568,EFO_0000403,diffuse large B-cell lymphoma,3.0,
CHEMBL1568,EFO_0000565,leukemia,3.0,
CHEMBL1568,EFO_0000574,lymphoma,3.0,
CHEMBL1568,EFO_0000717,systemic scleroderma,3.0,
CHEMBL1568,EFO_0000756,melanoma,3.0,
CHEMBL1568,EFO_0001378,multiple myeloma,3.0,
CHEMBL1568,EFO_0002617,metastatic melanoma,3.0,
CHEMBL1568,EFO_0005952,non-Hodgkins lymphoma,3.0,
CHEMBL1568,EFO_0006927,severe aplastic anemia,3.0,
CHEMBL1568,EFO_1001469,Mantle cell lymphoma,3.0,
CHEMBL1568,HP_0001915,Aplastic anemia,3.0,
CHEMBL1568,MONDO_0000870,childhood acute lymphoblastic leukemia,3.0,
CHEMBL1568,MONDO_0000873,lymphoblastic lymphoma,3.0,
CHEMBL1568,MONDO_0011382,sickle cell anemia,3.0,
CHEMBL1568,MONDO_0018906,follicular lymphoma,3.0,
CHEMBL4650299,EFO_0000266,aortic stenosis,3.0,HEPARIN
CHEMBL4650299,EFO_0000319,cardiovascular disease,3.0,HEPARIN
CHEMBL4650299,EFO_0000365,colorectal adenocarcinoma,3.0,HEPARIN
CHEMBL4650299,EFO_0000495,fetal growth restriction,3.0,HEPARIN
CHEMBL4650299,EFO_0000544,infection,3.0,HEPARIN
CHEMBL4650299,EFO_0000546,injury,3.0,HEPARIN
CHEMBL4650299,EFO_0000612,myocardial infarction,3.0,HEPARIN
CHEMBL4650299,EFO_0000616,neoplasm,3.0,HEPARIN
CHEMBL4650299,EFO_0000694,severe acute respiratory syndrome,3.0,HEPARIN
CHEMBL4650299,EFO_0000712,stroke,3.0,HEPARIN
CHEMBL4650299,EFO_0000713,subarachnoid hemorrhage,3.0,HEPARIN
CHEMBL4650299,EFO_0000771,bacterial disease,3.0,HEPARIN
CHEMBL4650299,EFO_0001645,coronary artery disease,3.0,HEPARIN
CHEMBL4650299,EFO_0002950,pregnancy,3.0,HEPARIN
CHEMBL4650299,EFO_0003106,pneumonia,3.0,HEPARIN
CHEMBL4650299,EFO_0003777,heart disease,3.0,HEPARIN
CHEMBL4650299,EFO_0003827,pulmonary embolism,3.0,HEPARIN
CHEMBL4650299,EFO_0003884,chronic kidney disease,3.0,HEPARIN
CHEMBL4650299,EFO_0003907,deep vein thrombosis,3.0,HEPARIN
CHEMBL4650299,EFO_0003913,angina pectoris,3.0,HEPARIN
CHEMBL4650299,EFO_0003966,eye disease,4.0,HEPARIN
CHEMBL4650299,EFO_0004286,venous thromboembolism,3.0,HEPARIN
CHEMBL4650299,EFO_0004610,acute lung injury,3.0,HEPARIN
CHEMBL4650299,EFO_0005672,acute coronary syndrome,3.0,HEPARIN
CHEMBL4650299,EFO_0008583,acute myocardial infarction,3.0,HEPARIN
CHEMBL4650299,EFO_0008585,ST Elevation Myocardial Infarction,3.0,HEPARIN
CHEMBL4650299,EFO_1001129,proliferative vitreoretinopathy,3.0,HEPARIN
CHEMBL4650299,EFO_1001375,Myocardial Ischemia,3.0,HEPARIN
CHEMBL4650299,EFO_1002048,kidney failure,3.0,HEPARIN
CHEMBL4650299,HP_0000083,Renal insufficiency,3.0,HEPARIN
CHEMBL4650299,HP_0001907,Thromboembolism,3.0,HEPARIN
CHEMBL4650299,HP_0002619,Varicose veins,4.0,HEPARIN
CHEMBL4650299,HP_0004419,Recurrent thrombophlebitis,4.0,HEPARIN
CHEMBL4650299,HP_0004936,Venous thrombosis,3.0,HEPARIN
CHEMBL4650299,HP_0100806,Sepsis,3.0,HEPARIN
CHEMBL4650299,MONDO_0000831,thrombotic disease,4.0,HEPARIN
CHEMBL4650299,MONDO_0004992,cancer,3.0,HEPARIN
CHEMBL4650299,MONDO_0021148,female reproductive system neoplasm,3.0,HEPARIN
CHEMBL4650299,MP_0001914,hemorrhage,3.0,HEPARIN
CHEMBL4650321,EFO_1000630,marginal zone B-cell lymphoma,3.0,
CHEMBL4650354,EFO_0000621,neuroblastoma,3.0,
CHEMBL4650355,MONDO_0008315,prostate cancer,3.0,
CHEMBL4650392,MONDO_0005233,non-small cell lung carcinoma,3.0,
CHEMBL4650406,EFO_0000540,immune system disease,3.0,
CHEMBL4650429,EFO_0004292,vaccination,4.0,TOZINAMERAN
CHEMBL4650439,EFO_0005772,neurodegenerative disease,3.0,
CHEMBL4650462,MONDO_0100096,COVID-19,4.0,REGDANVIMAB
CHEMBL4650483,MONDO_0005184,pancreatic ductal adenocarcinoma,3.0,
CHEMBL4650483,MONDO_0005233,non-small cell lung carcinoma,3.0,
CHEMBL4650491,EFO_0000694,severe acute respiratory syndrome,4.0,ELASOMERAN
CHEMBL4650491,EFO_0004292,vaccination,4.0,ELASOMERAN
CHEMBL4650513,EFO_0000540,immune system disease,3.0,
CHEMBL4650226,EFO_0004248,male infertility,4.0,ACORAMIDIS HYDROCHLORIDE
CHEMBL4650226,EFO_1001875,amyloidosis,4.0,ACORAMIDIS HYDROCHLORIDE
CHEMBL4650226,MONDO_0004994,cardiomyopathy,4.0,ACORAMIDIS HYDROCHLORIDE
CHEMBL4650241,MONDO_0010311,Becker muscular dystrophy,4.0,DELANDISTROGENE MOXEPARVOVEC
CHEMBL4650246,EFO_0000546,injury,4.0,
CHEMBL4650246,EFO_1000692,epidermolysis bullosa dystrophica,4.0,
CHEMBL4650246,GO_0042060,wound healing,4.0,
CHEMBL4650246,HP_0200042,Skin ulcer,4.0,
CHEMBL4650246,MONDO_0017612,junctional epidermolysis bullosa,4.0,
CHEMBL4650248,EFO_0000694,severe acute respiratory syndrome,3.0,
CHEMBL4650249,EFO_0000694,severe acute respiratory syndrome,3.0,
CHEMBL4650256,EFO_0003869,breast neoplasm,3.0,ZANIDATAMAB
CHEMBL4650256,HP_0100574,biliary tract neoplasm,4.0,ZANIDATAMAB
CHEMBL4650271,EFO_0000756,melanoma,3.0,
CHEMBL4650274,EFO_0000400,diabetes mellitus,4.0,DASIGLUCAGON HYDROCHLORIDE
CHEMBL4802135,EFO_0000694,severe acute respiratory syndrome,3.0,
CHEMBL4802135,EFO_0003106,pneumonia,3.0,
CHEMBL4802135,EFO_0007328,influenza,3.0,
CHEMBL4802157,GO_0042697,menopause,3.0,
CHEMBL4802169,EFO_0000319,cardiovascular disease,3.0,
CHEMBL4802180,HP_0001871,Abnormality of blood and blood-forming tissues,3.0,
CHEMBL4802188,MONDO_0003219,gastroesophageal junction adenocarcinoma,3.0,
CHEMBL4802254,EFO_0001376,synovial sarcoma,4.0,AFAMITRESGENE AUTOLEUCEL
CHEMBL1201362,EFO_1000724,lichen disease,3.0,
CHEMBL1201362,MONDO_0013730,graft versus host disease,3.0,
CHEMBL2362410,MONDO_0005310,atrial flutter,4.0,LANDIOLOL HYDROCHLORIDE
CHEMBL4483575,EFO_0000540,immune system disease,3.0,
CHEMBL4483575,MONDO_0044212,chronic idiopathic urticaria,3.0,
CHEMBL5095202,EFO_1000562,Tenosynovial Giant Cell Tumor,3.0,
CHEMBL5095202,MONDO_0024686,"tenosynovial giant cell tumor, diffuse type",3.0,
CHEMBL5095220,MONDO_0007254,breast cancer,3.0,
CHEMBL5095220,MONDO_0008315,prostate cancer,3.0,
CHEMBL5095266,MONDO_0044212,chronic idiopathic urticaria,3.0,
CHEMBL5095273,EFO_0003869,breast neoplasm,3.0,
CHEMBL5095273,MONDO_0001187,urinary bladder cancer,3.0,
CHEMBL5095280,MONDO_0005575,colorectal cancer,3.0,
CHEMBL5314423,EFO_1001494,psoriasis vulgaris,3.0,
CHEMBL5095292,MONDO_0008433,small cell lung carcinoma,4.0,TARLATAMAB
CHEMBL5095293,EFO_0004255,nephrotic syndrome,3.0,
CHEMBL5095320,EFO_0003103,urinary tract infection,3.0,
CHEMBL5095324,EFO_0003956,seasonal allergic rhinitis,3.0,
CHEMBL5095345,EFO_1000403,Ocular Melanoma,3.0,
CHEMBL5095345,MONDO_0004064,iris melanoma,3.0,
CHEMBL5095352,EFO_0000183,Hodgkins lymphoma,3.0,
CHEMBL5095362,EFO_0000181,head and neck squamous cell carcinoma,3.0,
CHEMBL5095362,EFO_0000588,mesothelioma,3.0,
CHEMBL5314428,EFO_0000349,clear cell renal carcinoma,3.0,
CHEMBL5314428,EFO_0005708,renal cell adenocarcinoma,3.0,
CHEMBL5314428,MONDO_0005575,colorectal cancer,3.0,
CHEMBL5095401,EFO_0004194,IGA glomerulonephritis,4.0,IPTACOPAN HYDROCHLORIDE
CHEMBL5095401,MONDO_0100245,acquired paroxysmal nocturnal hemoglobinuria,4.0,IPTACOPAN HYDROCHLORIDE
CHEMBL5095404,EFO_0000694,severe acute respiratory syndrome,3.0,
CHEMBL5095404,MONDO_0100096,COVID-19,3.0,
CHEMBL5095440,EFO_0000094,B-cell acute lymphoblastic leukemia,4.0,OBECABTAGENE AUTOLEUCEL
CHEMBL5095451,MP_0001914,hemorrhage,4.0,ETRANACOGENE DEZAPARVOVEC
CHEMBL5095474,EFO_1001996,Thalassemia,4.0,EXAGAMGLOGENE AUTOTEMCEL
CHEMBL5095475,MONDO_0001220,hypoparathyroidism,4.0,PALOPEGTERIPARATIDE
CHEMBL5095052,HP_0003119,Abnormal circulating lipid concentration,4.0,
CHEMBL5095052,HP_0003124,Hypercholesterolemia,4.0,
CHEMBL5095122,MONDO_0005301,multiple sclerosis,3.0,
CHEMBL5315051,CHEBI_33295,diagnostic agent,4.0,
CHEMBL5315051,EFO_0004346,neuroimaging measurement,4.0,
CHEMBL5315053,EFO_1000355,Malignant Mesothelioma,4.0,PEMETREXED MONOHYDRATE
CHEMBL6067989,CHEBI_33295,diagnostic agent,4.0,
CHEMBL5315062,CHEBI_33295,diagnostic agent,4.0,
CHEMBL5315062,EFO_0004346,neuroimaging measurement,4.0,
CHEMBL5315064,EFO_0000545,infertility,3.0,FOLLITROPIN DELTA
CHEMBL5315067,EFO_0001663,prostate carcinoma,4.0,
CHEMBL5315073,EFO_0000545,infertility,3.0,
CHEMBL5315079,CHEBI_33295,diagnostic agent,4.0,
CHEMBL5315087,EFO_0003907,deep vein thrombosis,4.0,PROTEIN C CONCENTRATE (HUMAN)
CHEMBL5315097,EFO_0004599,acute graft vs. host disease,4.0,
CHEMBL5315106,CHEBI_33295,diagnostic agent,4.0,
CHEMBL5314559,MONDO_0008315,prostate cancer,3.0,
CHEMBL5314570,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL5314570,MONDO_0004992,cancer,3.0,
CHEMBL5314570,MONDO_0011962,endometrial cancer,3.0,
CHEMBL5314598,HP_0003418,Back pain,3.0,
CHEMBL5314598,MONDO_0005178,osteoarthritis,3.0,
CHEMBL5183847,EFO_0000694,severe acute respiratory syndrome,3.0,
CHEMBL5183847,EFO_0000763,viral disease,3.0,
CHEMBL5314958,EFO_0005762,neuropathic pain,3.0,
CHEMBL5314958,MONDO_0041052,postherpetic neuralgia,3.0,
CHEMBL5314975,EFO_0007328,influenza,3.0,
CHEMBL5314988,MONDO_0005301,multiple sclerosis,3.0,
CHEMBL5315020,MONDO_0003005,macular retinal edema,3.0,
CHEMBL5315029,MONDO_0010627,X-linked lymphoproliferative syndrome,3.0,
CHEMBL5315038,EFO_0009538,chronic inflammatory demyelinating polyneuropathy,3.0,
CHEMBL5315038,EFO_1000868,chronic inflammatory demyelinating polyradiculoneuropathy,3.0,
CHEMBL5315042,EFO_0000181,head and neck squamous cell carcinoma,3.0,
CHEMBL5315042,EFO_0000182,hepatocellular carcinoma,3.0,
CHEMBL5315042,MONDO_0008170,ovarian cancer,3.0,
CHEMBL5172403,EFO_1000961,Helicobacter pylori infectious disease,3.0,
CHEMBL5314455,EFO_0003085,dedifferentiated liposarcoma,3.0,
CHEMBL5314459,EFO_0004698,insomnia,3.0,
CHEMBL5314487,EFO_0003843,pain,3.0,
CHEMBL5314533,EFO_0000196,metastatic prostate cancer,3.0,
CHEMBL5314533,EFO_0000673,prostate adenocarcinoma,3.0,
CHEMBL5314535,EFO_1000562,Tenosynovial Giant Cell Tumor,3.0,
CHEMBL5314535,MONDO_0024686,"tenosynovial giant cell tumor, diffuse type",3.0,
CHEMBL5314681,EFO_0005854,allergic rhinitis,3.0,
CHEMBL5314691,EFO_0005854,allergic rhinitis,3.0,
CHEMBL5314706,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL5314706,MONDO_0003060,biliary tract cancer,3.0,
CHEMBL5314723,EFO_0001378,multiple myeloma,3.0,
CHEMBL5314727,EFO_0004683,wet macular degeneration,4.0,BEVACIZUMAB GAMMA
CHEMBL5314729,EFO_0000756,melanoma,3.0,
CHEMBL5314739,MONDO_0019010,congenital isolated hyperinsulinism,3.0,
CHEMBL5314796,EFO_0004292,vaccination,4.0,SELVACOVATEIN
CHEMBL5314875,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL5314875,EFO_0003869,breast neoplasm,3.0,
CHEMBL5314875,MONDO_0002974,cervical cancer,3.0,
CHEMBL5314875,MONDO_0007254,breast cancer,3.0,
CHEMBL5314875,MONDO_0011962,endometrial cancer,3.0,
CHEMBL5314879,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL5315117,EFO_0007328,influenza,4.0,ZANAMIVIR HYDRATE
CHEMBL4303454,EFO_0000771,bacterial disease,4.0,
CHEMBL4303454,EFO_0003103,urinary tract infection,4.0,
CHEMBL4303454,EFO_1001272,bacterial pneumonia,4.0,
CHEMBL4303454,EFO_1001865,ventilator-associated pneumonia,4.0,
CHEMBL4303454,MONDO_0043544,nosocomial infection,4.0,
CHEMBL5315118,EFO_0001361,pulmonary arterial hypertension,4.0,ILOPROST TROMETHAMINE
CHEMBL5315118,MONDO_0005149,pulmonary hypertension,4.0,ILOPROST TROMETHAMINE
CHEMBL5315120,MONDO_0019072,intrahepatic cholestasis,4.0,ODEVIXIBAT SESQUIHYDRATE
CHEMBL5315121,EFO_0007225,cowpox,4.0,TECOVIRIMAT MONOHYDRATE
CHEMBL5315121,EFO_0007370,milker's nodule,4.0,TECOVIRIMAT MONOHYDRATE
CHEMBL5315121,MONDO_0002594,monkeypox,4.0,TECOVIRIMAT MONOHYDRATE
CHEMBL5315121,NCBITaxon_10252,Vaccinia virus Lister,4.0,TECOVIRIMAT MONOHYDRATE
CHEMBL5315122,EFO_0001378,multiple myeloma,4.0,
CHEMBL5315122,EFO_1001469,Mantle cell lymphoma,4.0,
CHEMBL5315124,EFO_0009661,bronchitis,3.0,
CHEMBL5315124,EFO_1000049,pulmonary tuberculosis,3.0,
CHEMBL5315124,MONDO_0024355,respiratory tract infectious disorder,4.0,
CHEMBL1201404,EFO_0003956,seasonal allergic rhinitis,3.0,
CHEMBL1201404,EFO_0005854,allergic rhinitis,3.0,
CHEMBL1201404,EFO_0007415,otitis media with effusion,3.0,
CHEMBL1201404,EFO_1001417,"Rhinitis, Allergic, Perennial",3.0,
CHEMBL1251,EFO_0000545,infertility,3.0,GANIRELIX
CHEMBL1251,EFO_0008560,female infertility,4.0,GANIRELIX
CHEMBL924,EFO_0001378,multiple myeloma,3.0,
CHEMBL924,EFO_0004260,bone disease,3.0,
CHEMBL924,EFO_1001147,reflex sympathetic dystrophy,3.0,
CHEMBL924,EFO_1001998,complex regional pain syndrome,3.0,
CHEMBL6068395,EFO_0000565,leukemia,4.0,REVUMENIB CITRATE
CHEMBL6068400,EFO_0002429,polycythemia vera,3.0,
CHEMBL6068400,MONDO_0010679,Duchenne muscular dystrophy,4.0,
CHEMBL6068420,HP_0003124,Hypercholesterolemia,3.0,
CHEMBL6068421,EFO_1001173,secondary hyperparathyroidism,3.0,
CHEMBL6068423,EFO_0002950,pregnancy,4.0,
CHEMBL6068431,MONDO_0001627,dementia,4.0,BENZGALANTAMINE GLUCONATE
CHEMBL6068451,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL1201396,EFO_0000341,chronic obstructive pulmonary disease,3.0,
CHEMBL1201396,EFO_0004232,eosinophilic esophagitis,3.0,
CHEMBL1201396,EFO_0007227,croup,3.0,
CHEMBL1201396,MONDO_0004979,asthma,3.0,
CHEMBL6068122,EFO_0000616,neoplasm,3.0,
CHEMBL6068122,MONDO_0004992,cancer,3.0,
CHEMBL6068174,EFO_0005593,tetanus,3.0,
CHEMBL6068184,MONDO_0007254,breast cancer,3.0,
CHEMBL6068210,EFO_0000181,head and neck squamous cell carcinoma,3.0,
CHEMBL6068503,EFO_0000341,chronic obstructive pulmonary disease,3.0,
CHEMBL6068503,EFO_0000764,HIV infection,3.0,
CHEMBL6068503,EFO_1001904,oral mucositis,3.0,
CHEMBL6068503,HP_0100806,Sepsis,3.0,
CHEMBL6068503,MONDO_0001187,urinary bladder cancer,3.0,
CHEMBL6068503,MONDO_0001444,Chagas disease,3.0,
CHEMBL6068503,MONDO_0004975,Alzheimer disease,3.0,
CHEMBL6068503,MONDO_0005575,colorectal cancer,3.0,
CHEMBL6068503,MONDO_0008315,prostate cancer,3.0,
CHEMBL6068503,MONDO_0008903,lung cancer,3.0,
CHEMBL6068503,MONDO_0018076,tuberculosis,3.0,
CHEMBL1201228,EFO_0000660,polycystic ovary syndrome,3.0,
CHEMBL5219660,MONDO_0005148,type 2 diabetes mellitus,3.0,
CHEMBL5219660,MONDO_0100096,COVID-19,3.0,
CHEMBL6068536,EFO_0003060,non-small cell lung carcinoma,3.0,
CHEMBL6068542,HP_0003124,Hypercholesterolemia,3.0,
CHEMBL6068558,HP_0002140,Ischemic stroke,3.0,
CHEMBL6068570,EFO_0001378,multiple myeloma,3.0,
CHEMBL6068573,EFO_1001492,atrophic macular degeneration,3.0,
CHEMBL6068592,EFO_0000365,colorectal adenocarcinoma,3.0,
CHEMBL6068478,EFO_0003060,non-small cell lung carcinoma,4.0,LAZERTINIB MESYLATE
